image_name,WAFER_KEY,INSPECTION_TIME,DEFECT_ID,SIZE_X,SIZE_Y,SIZE_D,AREA,MANUAL_OPTICAL_CLASS
260711_1928_D616510_249_BEEP_8M6CL_14_2.jpg,8435172,2026-07-11 20:34:13,14,1260.0,1619.0,1620.0,71751.0,0.0
260527_1433_D606465_507_SMP_8M6CL_81_3.jpg,8052019,2026-05-27 15:55:11,81,899.0,899.0,900.0,48436.0,2.0
260616_2356_D610232_190_SMP_8M6CL_20_3.jpg,8195935,2026-06-17 00:40:04,20,449.0,540.0,540.0,3460.0,0.0
260709_1558_D615340_802_BEEP_8M5CL_3167_3.jpg,8405731,2026-07-09 17:48:10,3167,1530.0,990.0,1530.0,102632.0,37.0
260709_1410_D615327_055_SMP_8M5CL_453_3.jpg,8399594,2026-07-09 19:29:12,453,270.0,270.0,270.0,1660.0,0.0
260528_1554_D608630_376_SMP_8M5CL_6711_3.jpg,8128403,2026-05-28 16:53:20,6711,180.0,270.0,270.0,2273.0,2.0
260601_0944_D608625_004_BEEP_8M6CL_268_2.jpg,8126352,2026-06-01 11:55:34,268,14580.0,14580.0,14580.0,24235200.0,37.0
260609_0959_D611291_798_SMP_8M6CL_83_3.jpg,8238994,2026-06-09 11:41:20,83,540.0,540.0,540.0,3877.0,0.0
260611_0530_D611337_527_SMP_8M6CL_1_2.jpg,8236479,2026-06-11 06:12:59,1,899.0,809.0,900.0,14855.0,0.0
260703_1648_D615274_030_SMP_8M5CL_4819_3.jpg,8382635,2026-07-03 17:49:50,4819,449.0,540.0,540.0,5402.0,2.0
260610_1713_D611324_265_BEEP_8M6CL_4111_2.jpg,8229455,2026-06-10 18:33:25,4111,1710.0,1710.0,1710.0,494326.0,0.0
260616_2347_D610232_206_SMP_8M6CL_44_3.jpg,8196134,2026-06-17 00:40:04,44,360.0,360.0,360.0,2004.0,0.0
260709_1410_D615327_055_SMP_8M5CL_726_2.jpg,8399594,2026-07-09 19:29:12,726,630.0,899.0,900.0,9546.0,0.0
260605_0120_D610266_579_SMP_8M6CL_185_3.jpg,8206925,2026-06-05 03:42:45,185,1170.0,1170.0,1170.0,80739.0,2.0
260614_1156_D612820_068_BEEP_8M6CL_722_3.jpg,8270172,2026-06-14 15:10:54,722,270.0,360.0,360.0,2510.0,0.0
260614_1746_D611459_042_SMP_8M6CL_51_3.jpg,8252714,2026-06-14 18:44:25,51,449.0,449.0,450.0,3145.0,83.0
260530_1734_D609178_002_SMP_8M6CL_1251_2.jpg,8158921,2026-05-30 19:17:23,1251,270.0,630.0,630.0,5762.0,83.0
260707_1613_D616498_112_SMP_8M5CL_7561_2.jpg,8429475,2026-07-07 17:10:54,7561,270.0,360.0,360.0,2892.0,0.0
260709_1410_D615327_055_SMP_8M5CL_775_3.jpg,8399594,2026-07-09 19:29:12,775,360.0,360.0,360.0,2081.0,0.0
260528_1744_D541930_036_BEEP_8M5CL_944_2.jpg,7470447,2026-05-28 20:23:43,944,899.0,1170.0,1170.0,76593.0,94.0
260610_2336_D610255_102_SMP_8M6CL_437_2.jpg,8203435,2026-06-11 00:29:26,437,990.0,1080.0,1080.0,99684.0,0.0
260610_1044_D613608_701_SMP_8M6CL_103_2.jpg,8303397,2026-06-10 12:47:45,103,360.0,270.0,360.0,2213.0,0.0
260530_0356_D610247_018_SMP_8M5CL_5068_2.jpg,8201472,2026-05-30 05:41:21,5068,270.0,270.0,270.0,2075.0,2.0
260709_1410_D615327_055_SMP_8M5CL_1673_2.jpg,8399594,2026-07-09 19:29:12,1673,270.0,270.0,270.0,2192.0,0.0
260711_1928_D616510_534_BEEP_8M6CL_66_3.jpg,8435216,2026-07-11 20:34:13,66,899.0,990.0,990.0,13284.0,0.0
260707_1625_D616498_029_SMP_8M5CL_695_3.jpg,8429391,2026-07-07 17:10:54,695,1080.0,1170.0,1170.0,65119.0,0.0
260621_0545_D612490_022_SMP_8M6CL_6_3.jpg,8275570,2026-06-21 06:21:34,6,720.0,720.0,720.0,8721.0,2.0
260608_0851_D610255_177_BEEP_8M5CL_4744_3.jpg,8751563,2026-06-08 10:38:38,4744,990.0,899.0,990.0,57119.0,0.0
260705_0340_D614208_337_SMP_8M5CL_42_2.jpg,8358514,2026-07-05 05:25:14,42,360.0,360.0,360.0,3557.0,83.0
260601_0940_D608625_015_BEEP_8M6CL_365_2.jpg,8126486,2026-06-01 11:55:34,365,8549.0,7109.0,8550.0,31500900.0,37.0
260623_1441_D613104_260_SMP_8M6CL_13_2.jpg,8312649,2026-06-24 07:36:48,13,720.0,720.0,720.0,6023.0,0.0
260704_2306_D613627_654_BEEP_8M6CL_148459_2.jpg,8306896,2026-07-05 00:18:42,148459,1349.0,1440.0,1440.0,197523.0,83.0
260623_1429_D613104_250_SMP_8M6CL_96_3.jpg,8312462,2026-06-24 07:36:48,96,1260.0,1080.0,1260.0,88139.0,0.0
260707_1710_D614208_424_SMP_8M6CL_509_2.jpg,8358476,2026-07-07 18:37:20,509,630.0,899.0,900.0,7875.0,2.0
260711_1928_D616510_249_BEEP_8M6CL_6_2.jpg,8435172,2026-07-11 20:34:13,6,540.0,720.0,720.0,5022.0,0.0
260613_0022_D611330_338_BEEP_8M6CL_15_3.jpg,8233276,2026-06-13 01:33:25,15,2880.0,3420.0,3420.0,2486700.0,37.0
260601_0112_D610247_017_BEEP_8M6CL_11_2.jpg,8201479,2026-06-01 02:48:29,11,2160.0,2520.0,2520.0,781938.0,36.0
260602_0834_D609137_065_SMP_8M6CL_247_2.jpg,8169605,2026-06-02 11:50:44,247,1440.0,1440.0,1440.0,204247.0,2.0
260614_1156_D612820_068_BEEP_8M6CL_721_3.jpg,8270172,2026-06-14 15:10:54,721,1170.0,1440.0,1440.0,93436.0,0.0
260709_1558_D615340_802_BEEP_8M5CL_3026_3.jpg,8405731,2026-07-09 17:48:10,3026,809.0,720.0,810.0,8256.0,37.0
260709_1415_D615356_325_SMP_8M5CL_778_2.jpg,8399796,2026-07-09 20:55:07,778,720.0,899.0,900.0,13585.0,0.0
260711_1928_D616510_249_BEEP_8M6CL_83_2.jpg,8435172,2026-07-11 20:34:13,83,1799.0,2070.0,2070.0,98405.0,0.0
260529_0557_D610233_020_SMP_8M5CL_6713_3.jpg,8198556,2026-05-29 07:14:24,6713,270.0,270.0,270.0,1428.0,0.0
260711_1732_D615272_322_SMP_8M5CL_40820_2.jpg,8382741,2026-07-11 21:39:51,40820,809.0,899.0,900.0,13737.0,2.0
260703_2330_D614266_080_SMP_8M6CL_38_3.jpg,8340132,2026-07-04 01:35:09,38,270.0,270.0,270.0,1970.0,0.0
260707_2158_D613614_027_SMP_8M5CL_2414_2.jpg,8304506,2026-07-07 22:36:09,2414,180.0,180.0,180.0,1527.0,2.0
260711_1928_D616510_249_SMP_8M6CL_7_2.jpg,8435172,2026-07-11 20:34:13,7,630.0,540.0,630.0,4405.0,0.0
260702_0450_D615292_033_SMP_8M5CL_1671_3.jpg,8385463,2026-07-02 08:14:01,1671,1170.0,1170.0,1170.0,139597.0,2.0
260528_1744_D541930_036_BEEP_8M5CL_999_2.jpg,7470447,2026-05-28 20:23:43,999,360.0,540.0,540.0,3746.0,37.0
260528_1744_D541930_036_BEEP_8M5CL_944_3.jpg,7470447,2026-05-28 20:23:43,944,899.0,1170.0,1170.0,76593.0,94.0
260601_1514_D608642_377_SMP_8M6CL_121_3.jpg,8129885,2026-06-01 19:39:08,121,270.0,360.0,360.0,3355.0,0.0
260531_0541_D607888_820_SMP_8M5CL_50350_2.jpg,8109875,2026-05-31 07:08:34,50350,630.0,540.0,630.0,36441.0,0.0
260614_1156_D612820_068_BEEP_8M6CL_768_3.jpg,8270172,2026-06-14 15:10:54,768,3960.0,2160.0,3960.0,5240700.0,0.0
260704_2302_D613627_669_BEEP_8M6CL_272_2.jpg,8306875,2026-07-05 01:46:43,272,720.0,630.0,720.0,5446.0,83.0
260711_1928_D616510_249_SMP_8M6CL_12_3.jpg,8435172,2026-07-11 20:34:13,12,449.0,540.0,540.0,3181.0,0.0
260616_2356_D610232_190_SMP_8M6CL_6_2.jpg,8195935,2026-06-17 00:40:04,6,630.0,360.0,630.0,3206.0,0.0
260527_0718_D609178_001_BEEP_8M5CL_2884_3.jpg,8158956,2026-05-27 08:44:48,2884,449.0,540.0,540.0,4797.0,37.0
260604_2237_D612814_181_SMP_8M5CL_11732_2.jpg,8267476,2026-06-05 00:18:27,11732,449.0,540.0,540.0,3139.0,2.0
260713_0258_D616458_117_BEEP_8M5CL_129482_2.jpg,8939600,2026-07-13 04:30:49,129482,449.0,540.0,540.0,5817.0,0.0
260709_0802_D615338_621_BEEP_8M5CL_7451_2.jpg,8405933,2026-07-09 12:39:31,7451,360.0,360.0,360.0,3337.0,37.0
260603_0904_D610229_061_SMP_8M6CL_23_3.jpg,8191021,2026-06-03 10:34:01,23,449.0,540.0,540.0,4457.0,2.0
260711_1928_D616510_249_SMP_8M6CL_56_2.jpg,8435172,2026-07-11 20:34:13,56,270.0,180.0,270.0,1040.0,0.0
260604_0227_D611289_018_SMP_8M6CL_1742_2.jpg,8238836,2026-06-04 07:16:23,1742,899.0,809.0,900.0,31983.0,2.0
260606_0706_D610259_361_SMP_8M5CL_7926_2.jpg,8740362,2026-06-06 08:29:07,7926,180.0,180.0,180.0,1389.0,0.0
260606_0706_D610259_361_SMP_8M5CL_11266_2.jpg,8740362,2026-06-06 08:29:07,11266,449.0,630.0,630.0,5218.0,0.0
260711_1928_D616510_534_BEEP_8M6CL_66_2.jpg,8435216,2026-07-11 20:34:13,66,899.0,990.0,990.0,13284.0,0.0
260711_1928_D616510_249_SMP_8M6CL_7_3.jpg,8435172,2026-07-11 20:34:13,7,630.0,540.0,630.0,4405.0,0.0
260704_2306_D613627_654_SMP_8M6CL_148456_3.jpg,8306896,2026-07-05 00:18:42,148456,270.0,270.0,270.0,1616.0,83.0
260711_1732_D615272_322_SMP_8M5CL_24649_3.jpg,8382741,2026-07-11 21:39:51,24649,449.0,360.0,450.0,5560.0,2.0
260527_1233_D609160_426_SMP_8M5CL_4232_3.jpg,8154937,2026-05-27 13:50:08,4232,990.0,899.0,990.0,68960.0,83.0
260528_1554_D608630_376_SMP_8M5CL_6807_2.jpg,8128403,2026-05-28 16:53:20,6807,270.0,180.0,270.0,1410.0,2.0
260704_1533_D614248_015_BEEP_8M5CL_2104_3.jpg,8353068,2026-07-04 17:21:30,2104,270.0,360.0,360.0,2692.0,94.0
260527_1107_D609184_253_SMP_8M5CL_1486_2.jpg,8158840,2026-05-27 12:21:50,1486,1170.0,1260.0,1260.0,107320.0,2.0
260711_1732_D615272_322_BEEP_8M5CL_120861_2.jpg,8382741,2026-07-11 21:39:51,120861,990.0,990.0,990.0,37183.0,37.0
260709_1558_D615340_802_BEEP_8M5CL_3205_2.jpg,8405731,2026-07-09 17:48:10,3205,1080.0,899.0,1080.0,68701.0,37.0
260704_2302_D613627_669_SMP_8M6CL_593_3.jpg,8306875,2026-07-05 01:46:43,593,809.0,720.0,810.0,9500.0,83.0
260606_0650_D610259_340_SMP_8M5CL_12403_2.jpg,8740428,2026-06-06 08:29:07,12403,270.0,180.0,270.0,2607.0,0.0
260528_1554_D608630_376_SMP_8M5CL_6445_3.jpg,8128403,2026-05-28 16:53:20,6445,720.0,809.0,810.0,16675.0,2.0
260705_0017_D612481_022_SMP_8M6CL_57_3.jpg,8272282,2026-07-05 01:31:02,57,270.0,360.0,360.0,1798.0,83.0
260528_1724_D608625_015_SMP_8M5CL_225_3.jpg,8126486,2026-05-28 19:02:56,225,720.0,809.0,810.0,12448.0,2.0
260610_0345_D611443_840_SMP_8M5CL_1363_2.jpg,8248018,2026-06-10 07:25:03,1363,630.0,720.0,720.0,7327.0,0.0
260531_2021_D608630_376_SMP_8M6CL_405_2.jpg,8128403,2026-05-31 20:59:27,405,449.0,630.0,630.0,3808.0,83.0
260711_1732_D615272_322_SMP_8M5CL_40820_3.jpg,8382741,2026-07-11 21:39:51,40820,809.0,899.0,900.0,13737.0,2.0
260711_1732_D615272_322_SMP_8M5CL_24649_2.jpg,8382741,2026-07-11 21:39:51,24649,449.0,360.0,450.0,5560.0,2.0
260703_1015_D614211_903_SMP_8M5CL_18429_2.jpg,8360508,2026-07-03 11:26:29,18429,899.0,899.0,900.0,66380.0,2.0
260603_0959_D611320_227_SMP_8M6CL_60_3.jpg,8229426,2026-06-03 11:47:40,60,720.0,630.0,720.0,6605.0,0.0
260626_2150_D612478_006_SMP_8M6CL_9_2.jpg,8272209,2026-06-27 04:05:57,9,720.0,540.0,720.0,6094.0,2.0
260709_1558_D615340_802_BEEP_8M5CL_2829_2.jpg,8405731,2026-07-09 17:48:10,2829,809.0,899.0,900.0,14663.0,37.0
260709_1415_D615356_325_SMP_8M5CL_1099_2.jpg,8399796,2026-07-09 20:55:07,1099,899.0,809.0,900.0,31862.0,0.0
260625_1916_D612471_001_SMP_8M6CL_1163_3.jpg,8270145,2026-06-25 21:25:10,1163,630.0,630.0,630.0,3418.0,2.0
260711_1928_D616510_534_SMP_8M6CL_65_3.jpg,8435216,2026-07-11 20:34:13,65,1260.0,1170.0,1260.0,201440.0,0.0
260709_1415_D615356_325_SMP_8M5CL_5170_2.jpg,8399796,2026-07-09 20:55:07,5170,899.0,809.0,900.0,5558.0,0.0
260610_0728_D613640_079_SMP_8M6CL_526_3.jpg,8309348,2026-06-10 08:57:11,526,360.0,449.0,450.0,2342.0,0.0
260531_0512_D610215_176_SMP_8M5CL_1502_3.jpg,8193145,2026-05-31 06:24:59,1502,360.0,360.0,360.0,3922.0,2.0
260607_2019_D611324_265_SMP_8M5CL_2004_3.jpg,8229455,2026-06-07 23:42:41,2004,360.0,270.0,360.0,3568.0,0.0
260628_2138_D614210_829_BEEP_8M5CL_3024_2.jpg,8360537,2026-06-29 04:18:37,3024,540.0,540.0,540.0,5817.0,37.0
260603_0921_D611320_196_SMP_8M6CL_7_2.jpg,8229409,2026-06-03 11:47:40,7,809.0,990.0,990.0,21430.0,2.0
260612_0429_D611326_066_SMP_8M6CL_83_2.jpg,8745711,2026-06-12 05:52:47,83,990.0,990.0,990.0,69470.0,0.0
260704_2306_D613627_654_BEEP_8M6CL_281_3.jpg,8306896,2026-07-05 00:18:42,281,809.0,720.0,810.0,11807.0,83.0
260607_1530_D613639_710_SMP_8M5CL_6330_2.jpg,8309306,2026-06-07 17:19:00,6330,630.0,630.0,630.0,8146.0,83.0
260709_1415_D615356_325_BEEP_8M5CL_1173_2.jpg,8399796,2026-07-09 20:55:07,1173,899.0,899.0,900.0,82857.0,0.0
260614_1156_D612820_066_SMP_8M6CL_261_3.jpg,8270264,2026-06-14 15:10:54,261,360.0,360.0,360.0,2852.0,0.0
260707_1625_D616498_029_SMP_8M5CL_695_2.jpg,8429391,2026-07-07 17:10:54,695,1080.0,1170.0,1170.0,65119.0,0.0
260601_1528_D608642_400_SMP_8M6CL_98_2.jpg,8129895,2026-06-01 19:39:08,98,720.0,720.0,720.0,8312.0,0.0
260711_1924_D616510_350_SMP_8M6CL_1_3.jpg,8435157,2026-07-11 20:34:13,1,270.0,360.0,360.0,2833.0,0.0
260711_1928_D616510_249_SMP_8M6CL_68_3.jpg,8435172,2026-07-11 20:34:13,68,270.0,270.0,270.0,1681.0,0.0
260711_1928_D616510_249_SMP_8M6CL_68_2.jpg,8435172,2026-07-11 20:34:13,68,270.0,270.0,270.0,1681.0,0.0
260706_1945_D609922_028_SMP_8M6CL_31_2.jpg,8182568,2026-07-06 20:58:21,31,270.0,270.0,270.0,1393.0,0.0
260704_2306_D613627_654_BEEP_8M6CL_148477_2.jpg,8306896,2026-07-05 00:18:42,148477,899.0,809.0,900.0,52750.0,83.0
260704_0030_D614266_088_SMP_8M6CL_65_3.jpg,8340125,2026-07-04 01:35:09,65,809.0,809.0,810.0,21094.0,0.0
260705_0340_D614208_337_SMP_8M5CL_20_2.jpg,8358514,2026-07-05 05:25:14,20,360.0,360.0,360.0,3121.0,83.0
260608_0648_D610255_218_SMP_8M5CL_233_2.jpg,8203446,2026-06-08 22:24:59,233,630.0,540.0,630.0,4344.0,0.0
260704_1533_D614248_015_BEEP_8M5CL_1559_2.jpg,8353068,2026-07-04 17:21:30,1559,990.0,809.0,990.0,18560.0,37.0
260705_1802_D545903_269_BEEP_8M5CL_2596_2.jpg,8830458,2026-07-05 20:02:25,2596,1710.0,1349.0,1710.0,143684.0,1.0
260704_2306_D613627_654_BEEP_8M6CL_148374_2.jpg,8306896,2026-07-05 00:18:42,148374,540.0,720.0,720.0,6706.0,83.0
260705_0340_D614208_337_SMP_8M5CL_42_3.jpg,8358514,2026-07-05 05:25:14,42,360.0,360.0,360.0,3557.0,83.0
260709_1410_D615327_055_SMP_8M5CL_726_3.jpg,8399594,2026-07-09 19:29:12,726,630.0,899.0,900.0,9546.0,0.0
260704_2302_D613627_669_SMP_8M6CL_593_2.jpg,8306875,2026-07-05 01:46:43,593,809.0,720.0,810.0,9500.0,83.0
260711_1928_D616510_249_SMP_8M6CL_48_3.jpg,8435172,2026-07-11 20:34:13,48,360.0,270.0,360.0,2930.0,0.0
260704_2306_D613627_654_BEEP_8M6CL_276_3.jpg,8306896,2026-07-05 00:18:42,276,809.0,720.0,810.0,13559.0,83.0
260607_2048_D611342_073_SMP_8M6CL_46_2.jpg,8234395,2026-06-08 01:56:11,46,540.0,720.0,720.0,6213.0,2.0
260705_1802_D545903_284_BEEP_8M5CL_1186_2.jpg,8830281,2026-07-05 20:02:25,1186,1170.0,1260.0,1260.0,146087.0,37.0
260530_0356_D610247_017_SMP_8M5CL_3325_3.jpg,8201479,2026-05-30 05:41:21,3325,360.0,270.0,360.0,4358.0,2.0
260601_1514_D608642_377_SMP_8M6CL_81_2.jpg,8129885,2026-06-01 19:39:08,81,809.0,720.0,810.0,8331.0,0.0
260527_1433_D606465_507_SMP_8M6CL_82_3.jpg,8052019,2026-05-27 15:55:11,82,449.0,809.0,810.0,14596.0,83.0
260604_2251_D612814_182_BEEP_8M5CL_16878_2.jpg,8267486,2026-06-05 00:18:27,16878,1349.0,1260.0,1350.0,97782.0,37.0
260630_1600_D611338_055_BEEP_8M5CL_916_3.jpg,8234594,2026-06-30 17:35:15,916,809.0,809.0,810.0,12770.0,37.0
260703_0057_D614247_042_BEEP_8M6CL_194_2.jpg,8353102,2026-07-03 07:12:35,194,990.0,1080.0,1080.0,77074.0,37.0
260703_0051_D614247_030_BEEP_8M6CL_90_3.jpg,8353023,2026-07-03 07:12:35,90,899.0,720.0,900.0,26891.0,83.0
260528_1724_D608625_015_SMP_8M5CL_709_3.jpg,8126486,2026-05-28 19:02:56,709,360.0,360.0,360.0,6676.0,2.0
260610_1713_D611324_265_BEEP_8M6CL_4111_3.jpg,8229455,2026-06-10 18:33:25,4111,1710.0,1710.0,1710.0,494326.0,0.0
260614_0200_D613611_633_BEEP_8M5CL_1899_2.jpg,8303497,2026-06-14 05:11:00,1899,1260.0,1349.0,1350.0,126516.0,37.0
260704_2302_D613627_669_SMP_8M6CL_646_3.jpg,8306875,2026-07-05 01:46:43,646,360.0,540.0,540.0,3242.0,83.0
260528_0839_D611306_351_SMP_8M6CL_1815_3.jpg,8243175,2026-05-28 10:10:03,1815,449.0,449.0,450.0,3343.0,0.0
260701_0629_D612472_134_BEEP_8M6CL_44_2.jpg,8270140,2026-07-01 08:19:08,44,449.0,540.0,540.0,9026.0,37.0
260707_1710_D614208_424_SMP_8M6CL_555_2.jpg,8358476,2026-07-07 18:37:20,555,720.0,540.0,720.0,6917.0,2.0
260711_1928_D616510_534_SMP_8M6CL_65_2.jpg,8435216,2026-07-11 20:34:13,65,1260.0,1170.0,1260.0,201440.0,0.0
260707_2158_D613614_027_SMP_8M5CL_1944_2.jpg,8304506,2026-07-07 22:36:09,1944,899.0,899.0,900.0,27771.0,2.0
260705_0340_D614208_337_SMP_8M5CL_51_3.jpg,8358514,2026-07-05 05:25:14,51,449.0,360.0,450.0,3416.0,83.0
260704_2302_D613627_669_SMP_8M6CL_621_2.jpg,8306875,2026-07-05 01:46:43,621,1799.0,2070.0,2070.0,245407.0,2.0
260703_1648_D615274_030_SMP_8M5CL_4819_2.jpg,8382635,2026-07-03 17:49:50,4819,449.0,540.0,540.0,5402.0,2.0
260709_1415_D615356_325_SMP_8M5CL_1508_3.jpg,8399796,2026-07-09 20:55:07,1508,990.0,1080.0,1080.0,57440.0,0.0
260527_1107_D609184_253_SMP_8M5CL_1470_2.jpg,8158840,2026-05-27 12:21:50,1470,270.0,270.0,270.0,2291.0,2.0
260702_0450_D615292_033_SMP_8M5CL_1760_3.jpg,8385463,2026-07-02 08:14:01,1760,720.0,809.0,810.0,9906.0,2.0
260528_1554_D608630_376_SMP_8M5CL_7162_3.jpg,8128403,2026-05-28 16:53:20,7162,540.0,449.0,540.0,7271.0,2.0
260602_2221_D607886_655_SMP_8M6CL_5418_2.jpg,8106430,2026-06-03 01:06:06,5418,720.0,720.0,720.0,7823.0,0.0
260607_0802_D611326_066_SMP_8M5CL_1282_2.jpg,8745711,2026-06-07 10:48:32,1282,449.0,449.0,450.0,5689.0,0.0
260611_0530_D611337_527_SMP_8M6CL_12_3.jpg,8236479,2026-06-11 06:12:59,12,630.0,720.0,720.0,5244.0,0.0
260709_1415_D615356_325_SMP_8M5CL_5170_3.jpg,8399796,2026-07-09 20:55:07,5170,899.0,809.0,900.0,5558.0,0.0
260703_1648_D615274_030_SMP_8M5CL_11107_3.jpg,8382635,2026-07-03 17:49:50,11107,720.0,720.0,720.0,6369.0,2.0
260704_2306_D613627_654_SMP_8M6CL_148412_2.jpg,8306896,2026-07-05 00:18:42,148412,809.0,899.0,900.0,21345.0,83.0
260705_0340_D614208_337_SMP_8M5CL_90_2.jpg,8358514,2026-07-05 05:25:14,90,360.0,360.0,360.0,3863.0,83.0
260711_1928_D616510_249_BEEP_8M6CL_6_3.jpg,8435172,2026-07-11 20:34:13,6,540.0,720.0,720.0,5022.0,0.0
260704_2302_D613627_669_SMP_8M6CL_625_2.jpg,8306875,2026-07-05 01:46:43,625,360.0,540.0,540.0,6100.0,2.0
260709_1932_D602107_348_SMP_8M6CL_1749_3.jpg,8920049,2026-07-09 20:58:59,1749,270.0,270.0,270.0,2031.0,0.0
260607_2048_D611342_073_SMP_8M6CL_46_3.jpg,8234395,2026-06-08 01:56:11,46,540.0,720.0,720.0,6213.0,2.0
260623_1429_D613104_250_SMP_8M6CL_12_3.jpg,8312462,2026-06-24 07:36:48,12,360.0,630.0,630.0,2815.0,0.0
260707_2158_D613614_027_SMP_8M5CL_1944_3.jpg,8304506,2026-07-07 22:36:09,1944,899.0,899.0,900.0,27771.0,2.0
260616_2356_D610232_190_SMP_8M6CL_16_2.jpg,8195935,2026-06-17 00:40:04,16,360.0,360.0,360.0,3398.0,0.0
260527_1107_D609184_253_SMP_8M5CL_1507_2.jpg,8158840,2026-05-27 12:21:50,1507,360.0,360.0,360.0,4370.0,2.0
260705_0855_D614211_903_BEEP_8M6CL_2576_3.jpg,8360508,2026-07-05 10:16:35,2576,809.0,809.0,810.0,31854.0,83.0
260601_1615_D613603_103_SMP_8M6CL_6_3.jpg,8303269,2026-06-01 18:50:50,6,809.0,809.0,810.0,21956.0,0.0
260709_1415_D615356_325_BEEP_8M5CL_1173_3.jpg,8399796,2026-07-09 20:55:07,1173,899.0,899.0,900.0,82857.0,0.0
260529_1105_D610243_894_BEEP_8M6CL_140_2.jpg,8201627,2026-05-29 12:33:27,140,1080.0,1170.0,1170.0,37939.0,0.0
260630_1600_D611338_055_SMP_8M5CL_181_2.jpg,8234594,2026-06-30 17:35:15,181,899.0,899.0,900.0,27971.0,83.0
260711_1829_D614209_204_BEEP_8M5CL_366_2.jpg,8360412,2026-07-11 22:18:29,366,720.0,809.0,810.0,24282.0,37.0
260611_0530_D611337_527_SMP_8M6CL_12_2.jpg,8236479,2026-06-11 06:12:59,12,630.0,720.0,720.0,5244.0,0.0
260611_1203_D610871_045_SMP_8M5CL_6479_2.jpg,8213245,2026-06-11 13:52:54,6479,630.0,720.0,720.0,8436.0,83.0
260614_1156_D612820_068_BEEP_8M6CL_768_2.jpg,8270172,2026-06-14 15:10:54,768,3960.0,2160.0,3960.0,5240700.0,0.0
260626_1748_D613142_046_SMP_8M6CL_1592_2.jpg,8322058,2026-06-26 19:35:44,1592,630.0,630.0,630.0,7166.0,83.0
260625_1916_D612471_001_SMP_8M6CL_1179_3.jpg,8270145,2026-06-25 21:25:10,1179,180.0,270.0,270.0,2198.0,2.0
260606_0706_D610259_361_SMP_8M5CL_640_3.jpg,8740362,2026-06-06 08:29:07,640,449.0,449.0,450.0,4368.0,0.0
260601_1543_D613603_107_SMP_8M6CL_19_2.jpg,8303078,2026-06-01 18:50:50,19,630.0,720.0,720.0,6264.0,0.0
260621_0545_D612490_022_SMP_8M6CL_6_2.jpg,8275570,2026-06-21 06:21:34,6,720.0,720.0,720.0,8721.0,2.0
260616_1913_D612474_570_SMP_8M6CL_78_3.jpg,8270422,2026-06-16 20:31:33,78,899.0,899.0,900.0,44513.0,2.0
260606_1556_D610254_370_BEEP_8M5CL_11056_2.jpg,8203438,2026-06-06 18:45:22,11056,1260.0,1349.0,1350.0,302044.0,37.0
260608_0637_D610255_102_BEEP_8M5CL_4349_3.jpg,8203435,2026-06-08 07:56:59,4349,899.0,809.0,900.0,45255.0,0.0
260626_1748_D613142_046_SMP_8M6CL_1592_3.jpg,8322058,2026-06-26 19:35:44,1592,630.0,630.0,630.0,7166.0,83.0
260528_1554_D608630_376_SMP_8M5CL_6807_3.jpg,8128403,2026-05-28 16:53:20,6807,270.0,180.0,270.0,1410.0,2.0
260602_1155_D611393_020_SMP_8M6CL_366_2.jpg,8256000,2026-06-02 14:39:08,366,720.0,720.0,720.0,6496.0,6.0
260703_0051_D614247_030_SMP_8M6CL_33_3.jpg,8353023,2026-07-03 07:12:35,33,809.0,809.0,810.0,19276.0,2.0
260704_1544_D614248_016_BEEP_8M5CL_60_3.jpg,8353079,2026-07-04 17:21:30,60,1619.0,2610.0,2610.0,327048.0,37.0
260711_1829_D614209_204_BEEP_8M5CL_246_3.jpg,8360412,2026-07-11 22:18:29,246,630.0,540.0,630.0,6500.0,37.0
260709_1415_D615356_325_SMP_8M5CL_1099_3.jpg,8399796,2026-07-09 20:55:07,1099,899.0,809.0,900.0,31862.0,0.0
260528_1554_D608630_376_SMP_8M5CL_6862_3.jpg,8128403,2026-05-28 16:53:20,6862,540.0,540.0,540.0,6344.0,2.0
260708_0739_D616501_088_BEEP_8M5CL_2510_3.jpg,8431311,2026-07-08 10:03:57,2510,720.0,540.0,720.0,12254.0,0.0
260704_0030_D614266_088_SMP_8M6CL_65_2.jpg,8340125,2026-07-04 01:35:09,65,809.0,809.0,810.0,21094.0,0.0
260608_0637_D610255_102_BEEP_8M5CL_3440_3.jpg,8203435,2026-06-08 07:56:59,3440,720.0,899.0,900.0,63940.0,0.0
260527_1107_D609184_253_BEEP_8M5CL_1188_2.jpg,8158840,2026-05-27 12:21:50,1188,449.0,449.0,450.0,3824.0,37.0
260614_1156_D612820_068_BEEP_8M6CL_741_2.jpg,8270172,2026-06-14 15:10:54,741,1260.0,1349.0,1350.0,180099.0,0.0
260709_1924_D602107_383_BEEP_8M6CL_654_3.jpg,8919848,2026-07-09 20:58:59,654,1260.0,1260.0,1260.0,82881.0,0.0
260601_0112_D610247_018_SMP_8M6CL_39_3.jpg,8201472,2026-06-01 02:48:29,39,809.0,809.0,810.0,21883.0,83.0
260601_1514_D608642_377_SMP_8M6CL_81_3.jpg,8129885,2026-06-01 19:39:08,81,809.0,720.0,810.0,8331.0,0.0
260531_2021_D608630_376_BEEP_8M6CL_289_3.jpg,8128403,2026-05-31 20:59:27,289,720.0,809.0,810.0,12816.0,37.0
